"id_pedido","data_pedido","status","valor_total","id_cliente"
5257,2021-09-15 00:00:00.000,Cancelado,110.93,9210
5258,2020-11-11 00:00:00.000,Concluído,435.61,2164
5259,2022-02-04 00:00:00.000,Concluído,955.22,7546
5260,2020-03-07 00:00:00.000,Concluído,100.37,8406
5261,2022-02-02 00:00:00.000,Processando,301.16,457
5262,2021-07-06 00:00:00.000,Concluído,299.30,8852
5263,2022-07-03 00:00:00.000,Cancelado,308.66,9596
5264,2021-10-11 00:00:00.000,Cancelado,71.61,2316
5265,2020-12-25 00:00:00.000,Pendente,781.18,6047
5266,2023-03-31 00:00:00.000,Processando,32.77,4121
5267,2021-03-13 00:00:00.000,Cancelado,797.07,7390
5268,2023-01-17 00:00:00.000,Concluído,348.92,2926
5269,2023-03-12 00:00:00.000,Cancelado,273.22,9479
5270,2022-11-21 00:00:00.000,Pendente,413.63,4611
5271,2021-06-18 00:00:00.000,Processando,145.40,7739
5272,2023-06-06 00:00:00.000,Pendente,631.82,8006
5273,2022-06-13 00:00:00.000,Cancelado,525.41,6447
5274,2021-12-10 00:00:00.000,Pendente,341.18,2361
5275,2022-04-05 00:00:00.000,Cancelado,970.17,1862
5276,2020-12-10 00:00:00.000,Pendente,83.87,7604
5277,2021-03-09 00:00:00.000,Cancelado,356.95,8090
5278,2020-01-10 00:00:00.000,Cancelado,874.70,1119
5279,2021-04-17 00:00:00.000,Pendente,68.69,687
5280,2021-11-13 00:00:00.000,Cancelado,193.04,1822
5281,2021-04-30 00:00:00.000,Concluído,419.19,7579
5282,2022-03-25 00:00:00.000,Concluído,505.40,151
5283,2020-03-10 00:00:00.000,Processando,957.74,1157
5284,2022-05-29 00:00:00.000,Pendente,665.79,5738
5285,2021-05-27 00:00:00.000,Pendente,438.73,1532
5286,2022-10-03 00:00:00.000,Concluído,273.84,5109
5287,2022-05-06 00:00:00.000,Processando,134.56,2086
5288,2022-02-07 00:00:00.000,Cancelado,892.35,9883
5289,2021-02-21 00:00:00.000,Processando,986.36,1994
5290,2022-11-10 00:00:00.000,Concluído,517.86,4701
5291,2023-12-23 00:00:00.000,Processando,542.16,125
5292,2020-09-26 00:00:00.000,Pendente,188.39,9336
5293,2022-04-20 00:00:00.000,Cancelado,509.40,7419
5294,2020-07-19 00:00:00.000,Concluído,360.16,3463
5295,2022-03-16 00:00:00.000,Processando,699.23,4938
5296,2022-08-06 00:00:00.000,Cancelado,419.88,6658
5297,2020-09-13 00:00:00.000,Concluído,236.30,7687
5298,2021-09-08 00:00:00.000,Concluído,799.65,9542
5299,2023-12-04 00:00:00.000,Cancelado,71.58,5788
5300,2020-02-05 00:00:00.000,Concluído,395.80,8545
5301,2021-04-01 00:00:00.000,Concluído,888.72,8210
5302,2023-03-23 00:00:00.000,Pendente,633.85,7628
5303,2022-10-28 00:00:00.000,Concluído,567.31,5773
5304,2023-08-07 00:00:00.000,Cancelado,776.21,3649
5305,2023-05-17 00:00:00.000,Cancelado,49.69,872
5306,2020-07-19 00:00:00.000,Cancelado,549.61,3594
5307,2020-04-12 00:00:00.000,Concluído,942.27,4558
5308,2021-05-31 00:00:00.000,Cancelado,403.85,6377
5309,2020-04-08 00:00:00.000,Cancelado,657.11,895
5310,2022-02-14 00:00:00.000,Cancelado,710.88,627
5311,2023-02-02 00:00:00.000,Pendente,19.58,5956
5312,2020-06-17 00:00:00.000,Pendente,250.53,2099
5313,2021-01-24 00:00:00.000,Concluído,720.14,9522
5314,2021-03-29 00:00:00.000,Pendente,88.97,7034
5315,2023-03-12 00:00:00.000,Pendente,334.53,914
5316,2022-03-26 00:00:00.000,Processando,43.49,2565
5317,2022-12-09 00:00:00.000,Cancelado,113.32,5250
5318,2022-04-13 00:00:00.000,Processando,655.40,8256
5319,2023-10-05 00:00:00.000,Cancelado,558.53,4824
5320,2023-09-25 00:00:00.000,Cancelado,180.22,4749
5321,2021-09-10 00:00:00.000,Concluído,946.89,1013
5322,2020-05-20 00:00:00.000,Cancelado,110.95,9018
5323,2021-06-18 00:00:00.000,Pendente,188.02,2924
5324,2023-08-01 00:00:00.000,Concluído,900.36,7440
5325,2021-11-20 00:00:00.000,Pendente,84.98,7861
5326,2021-02-02 00:00:00.000,Concluído,334.90,4896
5327,2023-05-10 00:00:00.000,Processando,459.55,3661
5328,2022-08-17 00:00:00.000,Cancelado,931.64,391
5329,2022-09-15 00:00:00.000,Pendente,338.43,2909
5330,2022-04-30 00:00:00.000,Cancelado,93.24,1612
5331,2021-11-10 00:00:00.000,Concluído,365.95,6494
5332,2021-06-13 00:00:00.000,Pendente,967.15,8140
5333,2020-10-28 00:00:00.000,Processando,116.88,8013
5334,2021-07-09 00:00:00.000,Processando,44.44,226
5335,2023-01-28 00:00:00.000,Concluído,741.26,2269
5336,2021-06-18 00:00:00.000,Cancelado,793.15,838
5337,2023-10-01 00:00:00.000,Processando,137.34,8212
5338,2022-07-06 00:00:00.000,Processando,889.55,7256
5339,2022-06-17 00:00:00.000,Processando,749.27,7206
5340,2021-11-05 00:00:00.000,Pendente,446.54,4075
5341,2021-09-25 00:00:00.000,Concluído,83.53,3329
5342,2023-03-18 00:00:00.000,Pendente,521.92,6927
5343,2021-06-10 00:00:00.000,Processando,285.19,2392
5344,2023-07-27 00:00:00.000,Pendente,133.90,9761
5345,2023-09-28 00:00:00.000,Pendente,923.39,4264
5346,2020-04-26 00:00:00.000,Pendente,146.98,5682
5347,2022-10-08 00:00:00.000,Pendente,19.26,8139
5348,2021-12-12 00:00:00.000,Cancelado,326.53,2037
5349,2023-05-18 00:00:00.000,Cancelado,97.96,1770
5350,2022-12-27 00:00:00.000,Pendente,449.53,5473
5351,2021-07-25 00:00:00.000,Cancelado,706.95,5573
5352,2020-04-22 00:00:00.000,Concluído,432.01,2898
5353,2020-02-19 00:00:00.000,Processando,84.46,8468
5354,2022-06-21 00:00:00.000,Processando,734.95,6944
5355,2021-11-16 00:00:00.000,Cancelado,461.00,3675
5356,2020-01-24 00:00:00.000,Processando,965.09,5694
5357,2020-02-06 00:00:00.000,Processando,314.38,1487
5358,2022-08-22 00:00:00.000,Concluído,109.71,8674
5359,2020-05-10 00:00:00.000,Pendente,383.40,1721
5360,2020-06-21 00:00:00.000,Concluído,76.84,4770
5361,2021-05-15 00:00:00.000,Concluído,305.95,9503
5362,2021-05-12 00:00:00.000,Pendente,429.35,7172
5363,2023-02-09 00:00:00.000,Concluído,297.31,2475
5364,2020-12-09 00:00:00.000,Cancelado,736.57,6775
5365,2022-07-26 00:00:00.000,Concluído,777.75,6222
5366,2020-07-29 00:00:00.000,Concluído,950.04,7426
5367,2022-06-28 00:00:00.000,Pendente,307.45,6678
5368,2020-06-01 00:00:00.000,Concluído,277.02,3140
5369,2023-07-18 00:00:00.000,Cancelado,38.66,7085
5370,2021-01-11 00:00:00.000,Cancelado,59.57,220
5371,2022-03-03 00:00:00.000,Concluído,134.27,381
5372,2021-03-28 00:00:00.000,Pendente,656.09,1773
5373,2023-08-07 00:00:00.000,Processando,796.81,254
5374,2023-06-10 00:00:00.000,Cancelado,938.67,7633
5375,2022-07-27 00:00:00.000,Pendente,19.67,8260
5376,2020-11-10 00:00:00.000,Pendente,532.19,6489
5377,2021-01-01 00:00:00.000,Processando,279.33,1998
5378,2022-05-14 00:00:00.000,Concluído,768.76,599
5379,2021-11-27 00:00:00.000,Concluído,216.48,953
5380,2023-03-12 00:00:00.000,Pendente,683.01,389
5381,2022-06-14 00:00:00.000,Pendente,109.54,2535
5382,2020-05-30 00:00:00.000,Concluído,412.52,3494
5383,2020-01-09 00:00:00.000,Cancelado,799.86,8766
5384,2021-12-18 00:00:00.000,Pendente,628.86,582
5385,2021-12-29 00:00:00.000,Pendente,989.48,1986
5386,2023-07-27 00:00:00.000,Concluído,528.21,3024
5387,2021-08-07 00:00:00.000,Concluído,936.95,7304
5388,2020-04-13 00:00:00.000,Pendente,999.14,6392
5389,2020-01-24 00:00:00.000,Processando,124.54,5260
5390,2022-01-16 00:00:00.000,Pendente,142.14,1694
5391,2021-04-16 00:00:00.000,Cancelado,41.61,7686
5392,2023-02-25 00:00:00.000,Processando,660.04,5855
5393,2020-06-20 00:00:00.000,Processando,454.46,6791
5394,2020-04-14 00:00:00.000,Pendente,588.88,9516
5395,2023-06-10 00:00:00.000,Concluído,889.78,8315
5396,2020-10-21 00:00:00.000,Processando,668.33,5506
5397,2023-10-28 00:00:00.000,Processando,24.77,8070
5398,2023-09-25 00:00:00.000,Processando,592.19,6509
5399,2023-07-06 00:00:00.000,Cancelado,424.03,8816
5400,2023-03-21 00:00:00.000,Pendente,172.65,8655
5401,2021-04-26 00:00:00.000,Cancelado,105.81,314
5402,2023-02-11 00:00:00.000,Concluído,861.81,4734
5403,2020-12-06 00:00:00.000,Pendente,946.53,695
5404,2022-10-02 00:00:00.000,Concluído,571.00,6274
5405,2022-12-06 00:00:00.000,Processando,287.00,3758
5406,2021-11-30 00:00:00.000,Cancelado,916.07,8814
5407,2021-12-04 00:00:00.000,Pendente,306.45,662
5408,2020-12-17 00:00:00.000,Cancelado,220.35,2361
5409,2021-11-05 00:00:00.000,Cancelado,924.96,5874
5410,2021-04-22 00:00:00.000,Pendente,733.16,2517
5411,2021-10-21 00:00:00.000,Concluído,681.87,527
5412,2023-09-28 00:00:00.000,Cancelado,214.35,2791
5413,2021-04-16 00:00:00.000,Concluído,321.00,2379
5414,2022-06-04 00:00:00.000,Cancelado,870.69,4903
5415,2021-07-28 00:00:00.000,Processando,466.74,96
5416,2021-09-28 00:00:00.000,Concluído,525.69,3091
5417,2022-06-18 00:00:00.000,Cancelado,589.52,148
5418,2020-09-29 00:00:00.000,Pendente,400.97,1697
5419,2022-10-05 00:00:00.000,Cancelado,416.00,2157
5420,2021-06-21 00:00:00.000,Cancelado,523.38,9849
5421,2021-11-20 00:00:00.000,Cancelado,783.65,2497
5422,2021-06-10 00:00:00.000,Pendente,887.97,6307
5423,2020-01-07 00:00:00.000,Concluído,743.43,6855
5424,2021-05-29 00:00:00.000,Concluído,903.50,5606
5425,2022-04-24 00:00:00.000,Pendente,490.10,8119
5426,2021-06-18 00:00:00.000,Pendente,319.84,1438
5427,2022-06-14 00:00:00.000,Processando,946.52,4194
5428,2023-06-25 00:00:00.000,Processando,403.74,5542
5429,2021-07-08 00:00:00.000,Processando,576.18,2857
5430,2022-04-13 00:00:00.000,Processando,847.17,6869
5431,2020-07-11 00:00:00.000,Pendente,287.98,4211
5432,2022-09-30 00:00:00.000,Cancelado,554.22,6885
5433,2022-01-06 00:00:00.000,Pendente,380.72,6227
5434,2020-04-10 00:00:00.000,Processando,217.35,3567
5435,2021-02-04 00:00:00.000,Pendente,279.24,388
5436,2020-05-14 00:00:00.000,Cancelado,510.24,907
5437,2023-02-13 00:00:00.000,Processando,370.85,4077
5438,2020-11-03 00:00:00.000,Concluído,643.29,9509
5439,2020-01-15 00:00:00.000,Processando,940.70,3446
5440,2022-10-27 00:00:00.000,Concluído,572.23,6379
5441,2023-11-08 00:00:00.000,Cancelado,553.51,4145
5442,2021-10-14 00:00:00.000,Concluído,368.52,1683
5443,2021-01-14 00:00:00.000,Pendente,621.56,5173
5444,2020-02-13 00:00:00.000,Pendente,904.61,2688
5445,2021-10-29 00:00:00.000,Processando,680.01,4408
5446,2021-12-05 00:00:00.000,Pendente,675.73,1612
5447,2023-10-15 00:00:00.000,Concluído,458.21,5159
5448,2023-05-12 00:00:00.000,Processando,193.53,8056
5449,2020-10-28 00:00:00.000,Concluído,951.67,3636
5450,2020-08-14 00:00:00.000,Concluído,855.23,9643
5451,2021-12-22 00:00:00.000,Cancelado,335.60,722
5452,2020-06-23 00:00:00.000,Pendente,375.33,9696
5453,2020-03-08 00:00:00.000,Concluído,891.69,6675
5454,2023-04-25 00:00:00.000,Processando,65.30,4171
5455,2023-01-21 00:00:00.000,Processando,51.93,5057
5456,2020-08-23 00:00:00.000,Cancelado,498.77,4408
5457,2023-05-30 00:00:00.000,Processando,114.90,9079
5458,2023-12-17 00:00:00.000,Concluído,91.36,7954
5459,2020-12-13 00:00:00.000,Concluído,769.87,786
5460,2023-05-05 00:00:00.000,Processando,62.75,8765
5461,2020-03-05 00:00:00.000,Processando,833.77,4363
5462,2022-07-06 00:00:00.000,Cancelado,263.21,8596
5463,2020-04-10 00:00:00.000,Pendente,947.47,1159
5464,2021-06-04 00:00:00.000,Processando,954.71,3656
5465,2022-04-30 00:00:00.000,Pendente,674.11,5750
5466,2021-12-28 00:00:00.000,Processando,913.97,7228
5467,2020-09-29 00:00:00.000,Cancelado,839.37,8592
5468,2023-11-02 00:00:00.000,Cancelado,118.30,802
5469,2023-01-12 00:00:00.000,Processando,262.06,4588
5470,2022-04-22 00:00:00.000,Cancelado,182.04,1856
5471,2022-03-10 00:00:00.000,Processando,782.94,785
5472,2023-03-06 00:00:00.000,Concluído,363.36,7085
5473,2020-04-03 00:00:00.000,Processando,144.01,1632
5474,2022-09-02 00:00:00.000,Pendente,263.37,8465
5475,2020-04-03 00:00:00.000,Concluído,545.26,2195
5476,2021-12-20 00:00:00.000,Concluído,191.98,1336
5477,2021-04-20 00:00:00.000,Pendente,972.00,4652
5478,2021-10-04 00:00:00.000,Concluído,811.61,8408
5479,2022-03-13 00:00:00.000,Processando,405.12,1777
5480,2023-08-26 00:00:00.000,Concluído,689.20,5722
5481,2021-07-14 00:00:00.000,Pendente,222.29,3826
5482,2022-08-18 00:00:00.000,Cancelado,25.69,1523
5483,2020-06-06 00:00:00.000,Processando,213.26,2596
5484,2023-01-14 00:00:00.000,Concluído,598.90,8907
5485,2021-11-04 00:00:00.000,Cancelado,864.89,1099
5486,2021-08-02 00:00:00.000,Cancelado,583.73,6921
5487,2023-07-04 00:00:00.000,Processando,219.16,626
5488,2022-06-23 00:00:00.000,Processando,969.24,2963
5489,2023-05-29 00:00:00.000,Cancelado,547.14,5249
5490,2021-12-24 00:00:00.000,Pendente,278.29,6866
5491,2023-08-10 00:00:00.000,Processando,593.52,2483
5492,2020-04-05 00:00:00.000,Processando,495.48,9593
5493,2021-06-18 00:00:00.000,Concluído,842.66,2493
5494,2021-01-28 00:00:00.000,Pendente,814.74,8573
5495,2020-11-19 00:00:00.000,Concluído,836.44,9392
5496,2022-06-19 00:00:00.000,Pendente,454.80,5097
5497,2021-04-09 00:00:00.000,Processando,992.98,9698
5498,2020-04-29 00:00:00.000,Concluído,648.02,9344
5499,2022-02-18 00:00:00.000,Cancelado,752.34,7753
5500,2023-09-21 00:00:00.000,Pendente,604.37,4257
5501,2023-10-10 00:00:00.000,Concluído,448.27,105
5502,2022-08-19 00:00:00.000,Processando,853.87,1979
5503,2023-08-23 00:00:00.000,Cancelado,227.94,4226
5504,2021-07-03 00:00:00.000,Concluído,872.97,3605
5505,2022-09-24 00:00:00.000,Cancelado,507.20,6896
5506,2022-09-28 00:00:00.000,Pendente,571.76,5655
5507,2022-12-05 00:00:00.000,Processando,515.60,3050
5508,2022-02-20 00:00:00.000,Concluído,302.16,2292
5509,2021-06-07 00:00:00.000,Concluído,696.47,9495
5510,2021-09-08 00:00:00.000,Concluído,63.85,3564
5511,2022-04-10 00:00:00.000,Concluído,623.45,1996
5512,2021-11-17 00:00:00.000,Pendente,87.78,1103
5513,2021-05-17 00:00:00.000,Concluído,654.25,8621
5514,2022-04-20 00:00:00.000,Processando,931.75,1149
5515,2023-01-14 00:00:00.000,Cancelado,27.11,3762
5516,2020-06-27 00:00:00.000,Concluído,231.15,7663
5517,2022-11-10 00:00:00.000,Cancelado,464.40,2404
5518,2021-03-08 00:00:00.000,Cancelado,303.81,4201
5519,2020-07-30 00:00:00.000,Concluído,121.16,1900
5520,2021-05-26 00:00:00.000,Pendente,12.56,5803
5521,2021-06-08 00:00:00.000,Processando,765.39,9858
5522,2022-08-14 00:00:00.000,Concluído,536.79,4235
5523,2020-05-25 00:00:00.000,Pendente,494.37,9533
5524,2023-12-12 00:00:00.000,Pendente,629.55,2599
5525,2021-05-26 00:00:00.000,Cancelado,248.34,9282
5526,2021-02-13 00:00:00.000,Cancelado,69.57,6197
5527,2020-11-03 00:00:00.000,Cancelado,537.01,533
5528,2023-06-25 00:00:00.000,Pendente,479.84,687
5529,2023-09-22 00:00:00.000,Pendente,717.91,7144
5530,2023-04-10 00:00:00.000,Processando,470.84,1467
5531,2022-09-26 00:00:00.000,Concluído,557.47,2980
5532,2023-03-31 00:00:00.000,Pendente,821.61,6850
5533,2020-05-03 00:00:00.000,Concluído,644.97,6945
5534,2020-06-01 00:00:00.000,Pendente,97.81,6463
5535,2021-03-21 00:00:00.000,Cancelado,267.49,9407
5536,2021-04-16 00:00:00.000,Concluído,85.95,9501
5537,2022-01-27 00:00:00.000,Concluído,974.91,5379
5538,2023-02-12 00:00:00.000,Concluído,557.79,6410
5539,2022-01-05 00:00:00.000,Concluído,205.11,967
5540,2022-07-09 00:00:00.000,Concluído,250.83,7397
5541,2023-10-28 00:00:00.000,Pendente,376.91,8120
5542,2020-06-04 00:00:00.000,Cancelado,881.51,680
5543,2022-05-22 00:00:00.000,Pendente,287.04,3648
5544,2023-12-27 00:00:00.000,Pendente,119.36,6734
5545,2020-08-15 00:00:00.000,Concluído,359.67,6381
5546,2021-04-01 00:00:00.000,Pendente,987.99,4623
5547,2020-11-17 00:00:00.000,Processando,112.22,8863
5548,2021-07-24 00:00:00.000,Cancelado,818.50,5864
5549,2023-12-25 00:00:00.000,Cancelado,522.32,3019
5550,2023-05-27 00:00:00.000,Cancelado,165.21,9177
5551,2021-12-27 00:00:00.000,Pendente,991.11,7450
5552,2022-01-22 00:00:00.000,Pendente,365.42,8705
5553,2020-09-03 00:00:00.000,Cancelado,239.10,6153
5554,2023-08-18 00:00:00.000,Pendente,294.60,6786
5555,2021-03-28 00:00:00.000,Concluído,811.89,4454
5556,2020-07-30 00:00:00.000,Concluído,895.76,6866
5557,2022-07-20 00:00:00.000,Processando,604.89,5043
5558,2023-02-15 00:00:00.000,Cancelado,137.39,5046
5559,2021-10-20 00:00:00.000,Concluído,93.61,6803
5560,2020-12-18 00:00:00.000,Pendente,516.68,6776
5561,2021-04-22 00:00:00.000,Concluído,475.96,9647
5562,2022-12-19 00:00:00.000,Concluído,374.40,1473
5563,2021-07-09 00:00:00.000,Cancelado,777.50,6464
5564,2023-10-30 00:00:00.000,Cancelado,812.55,8630
5565,2023-03-23 00:00:00.000,Concluído,549.97,6926
5566,2022-08-07 00:00:00.000,Concluído,655.80,1597
5567,2021-11-22 00:00:00.000,Processando,630.43,2253
5568,2023-05-28 00:00:00.000,Cancelado,190.35,8793
5569,2020-03-19 00:00:00.000,Cancelado,400.35,5750
5570,2020-06-17 00:00:00.000,Processando,204.68,5937
5571,2021-10-07 00:00:00.000,Pendente,607.80,6447
5572,2023-04-07 00:00:00.000,Concluído,765.73,9309
5573,2022-12-08 00:00:00.000,Processando,672.86,6140
5574,2023-05-15 00:00:00.000,Pendente,501.63,5285
5575,2021-04-15 00:00:00.000,Concluído,97.16,6381
5576,2020-04-24 00:00:00.000,Cancelado,729.68,9661
5577,2020-03-24 00:00:00.000,Concluído,459.22,4668
5578,2021-08-07 00:00:00.000,Cancelado,884.08,9510
5579,2021-11-29 00:00:00.000,Concluído,773.16,6873
5580,2021-04-15 00:00:00.000,Processando,570.04,4710
5581,2023-10-17 00:00:00.000,Processando,815.75,5209
5582,2020-10-22 00:00:00.000,Processando,819.40,2757
5583,2022-10-09 00:00:00.000,Cancelado,874.04,7882
5584,2023-07-30 00:00:00.000,Processando,318.82,8580
5585,2022-05-31 00:00:00.000,Concluído,287.13,3252
5586,2021-03-10 00:00:00.000,Concluído,313.01,2396
5587,2021-10-31 00:00:00.000,Concluído,233.08,3882
5588,2023-12-10 00:00:00.000,Concluído,202.46,1497
5589,2020-09-25 00:00:00.000,Pendente,907.82,3361
5590,2021-10-19 00:00:00.000,Concluído,246.65,8660
5591,2022-06-24 00:00:00.000,Cancelado,137.23,9713
5592,2022-08-03 00:00:00.000,Cancelado,308.02,7672
5593,2020-08-10 00:00:00.000,Processando,230.03,2638
5594,2020-04-11 00:00:00.000,Cancelado,424.28,879
5595,2023-12-15 00:00:00.000,Processando,480.30,7077
5596,2021-07-09 00:00:00.000,Cancelado,801.67,5807
5597,2020-03-04 00:00:00.000,Pendente,184.74,914
5598,2021-02-03 00:00:00.000,Cancelado,892.14,1757
5599,2021-11-29 00:00:00.000,Pendente,264.19,1284
5600,2022-10-19 00:00:00.000,Processando,431.85,4589
5601,2022-06-06 00:00:00.000,Cancelado,79.32,1038
5602,2023-10-24 00:00:00.000,Cancelado,778.37,5819
5603,2023-05-14 00:00:00.000,Concluído,749.84,7020
5604,2022-04-11 00:00:00.000,Concluído,796.29,5277
5605,2022-09-10 00:00:00.000,Processando,212.95,6439
5606,2021-11-07 00:00:00.000,Processando,490.27,6341
5607,2021-02-22 00:00:00.000,Concluído,271.91,6518
5608,2022-11-15 00:00:00.000,Concluído,156.12,5344
5609,2020-02-12 00:00:00.000,Cancelado,791.34,3729
5610,2020-12-26 00:00:00.000,Processando,935.16,4763
5611,2022-05-07 00:00:00.000,Pendente,779.12,2157
5612,2022-08-23 00:00:00.000,Processando,278.15,8369
5613,2022-06-02 00:00:00.000,Processando,85.31,5769
5614,2023-03-14 00:00:00.000,Processando,818.26,5550
5615,2022-05-10 00:00:00.000,Concluído,51.22,4941
5616,2023-09-13 00:00:00.000,Processando,16.86,632
5617,2022-10-24 00:00:00.000,Cancelado,221.83,2590
5618,2020-05-03 00:00:00.000,Processando,753.87,5155
5619,2021-01-25 00:00:00.000,Processando,409.71,8384
5620,2020-01-27 00:00:00.000,Processando,62.70,2320
5621,2020-11-18 00:00:00.000,Cancelado,182.69,4501
5622,2023-10-04 00:00:00.000,Cancelado,566.40,7699
5623,2022-02-06 00:00:00.000,Pendente,509.86,8792
5624,2020-07-24 00:00:00.000,Processando,666.75,4319
5625,2022-05-18 00:00:00.000,Cancelado,786.06,9529
5626,2023-03-04 00:00:00.000,Processando,867.81,1098
5627,2023-03-14 00:00:00.000,Cancelado,322.66,1471
5628,2020-12-20 00:00:00.000,Pendente,723.41,582
5629,2020-02-29 00:00:00.000,Processando,55.33,9300
5630,2020-09-02 00:00:00.000,Pendente,41.67,9042
5631,2020-05-17 00:00:00.000,Processando,411.15,9365
5632,2020-04-29 00:00:00.000,Cancelado,374.04,4790
5633,2021-04-10 00:00:00.000,Processando,682.45,3150
5634,2022-06-22 00:00:00.000,Pendente,482.38,4600
5635,2023-01-08 00:00:00.000,Processando,612.45,525
5636,2020-01-22 00:00:00.000,Processando,297.49,8695
5637,2021-12-26 00:00:00.000,Pendente,973.53,5864
5638,2023-03-13 00:00:00.000,Cancelado,464.89,1330
5639,2021-05-14 00:00:00.000,Cancelado,638.15,6042
5640,2020-06-18 00:00:00.000,Cancelado,176.03,4150
5641,2023-12-07 00:00:00.000,Pendente,42.91,9530
5642,2021-04-28 00:00:00.000,Concluído,880.04,6426
5643,2020-07-16 00:00:00.000,Cancelado,214.14,3829
5644,2020-03-02 00:00:00.000,Cancelado,140.07,9788
5645,2022-10-05 00:00:00.000,Pendente,900.08,6816
5646,2022-11-07 00:00:00.000,Pendente,356.78,1095
5647,2023-04-16 00:00:00.000,Cancelado,747.78,5560
5648,2022-12-04 00:00:00.000,Processando,119.05,8525
5649,2020-04-25 00:00:00.000,Pendente,178.05,8046
5650,2023-05-25 00:00:00.000,Processando,342.52,5284
5651,2021-09-25 00:00:00.000,Pendente,165.82,9428
5652,2023-11-20 00:00:00.000,Pendente,99.81,3828
5653,2020-06-27 00:00:00.000,Pendente,352.96,46
5654,2020-11-10 00:00:00.000,Concluído,215.05,2473
5655,2022-04-07 00:00:00.000,Concluído,939.92,319
5656,2021-06-23 00:00:00.000,Cancelado,486.17,6250
5657,2023-12-07 00:00:00.000,Concluído,783.89,9524
5658,2022-08-06 00:00:00.000,Pendente,67.80,9302
5659,2021-05-17 00:00:00.000,Processando,929.36,2396
5660,2021-05-25 00:00:00.000,Concluído,521.27,6257
5661,2023-01-28 00:00:00.000,Processando,328.21,2721
5662,2023-01-05 00:00:00.000,Cancelado,700.68,3295
5663,2022-03-22 00:00:00.000,Concluído,239.88,2511
5664,2020-09-24 00:00:00.000,Processando,172.49,1757
5665,2022-06-17 00:00:00.000,Cancelado,65.24,5924
5666,2023-03-23 00:00:00.000,Cancelado,738.01,9512
5667,2023-02-26 00:00:00.000,Cancelado,415.66,3313
5668,2022-06-28 00:00:00.000,Concluído,540.77,3614
5669,2021-02-12 00:00:00.000,Cancelado,530.98,9604
5670,2023-01-08 00:00:00.000,Processando,194.17,917
5671,2022-10-07 00:00:00.000,Pendente,468.31,7222
5672,2022-08-10 00:00:00.000,Concluído,796.33,5678
5673,2020-08-22 00:00:00.000,Concluído,227.97,2473
5674,2020-12-30 00:00:00.000,Cancelado,961.76,1635
5675,2020-01-18 00:00:00.000,Processando,295.86,2476
5676,2022-12-27 00:00:00.000,Concluído,817.31,7316
5677,2021-02-08 00:00:00.000,Processando,524.02,614
5678,2023-05-21 00:00:00.000,Cancelado,20.62,6007
5679,2023-12-19 00:00:00.000,Processando,824.34,5581
5680,2020-10-26 00:00:00.000,Pendente,704.97,2277
5681,2021-06-26 00:00:00.000,Cancelado,156.07,9539
5682,2020-04-17 00:00:00.000,Concluído,599.38,3230
5683,2023-11-02 00:00:00.000,Pendente,134.70,8417
5684,2020-10-07 00:00:00.000,Cancelado,455.00,7826
5685,2023-01-16 00:00:00.000,Cancelado,882.63,1699
5686,2021-08-07 00:00:00.000,Concluído,686.22,8210
5687,2021-12-01 00:00:00.000,Concluído,956.73,6971
5688,2020-01-14 00:00:00.000,Cancelado,805.77,4659
5689,2022-06-28 00:00:00.000,Cancelado,495.08,1097
5690,2022-03-30 00:00:00.000,Pendente,491.26,9296
5691,2022-09-28 00:00:00.000,Concluído,210.73,3230
5692,2020-08-11 00:00:00.000,Processando,407.06,7266
5693,2022-04-23 00:00:00.000,Concluído,971.37,1981
5694,2022-03-27 00:00:00.000,Concluído,929.73,3202
5695,2023-12-30 00:00:00.000,Processando,463.85,4080
5696,2020-07-20 00:00:00.000,Concluído,754.87,309
5697,2023-11-04 00:00:00.000,Cancelado,669.34,6498
5698,2023-01-10 00:00:00.000,Concluído,541.09,3422
5699,2022-01-19 00:00:00.000,Pendente,446.47,295
5700,2023-12-24 00:00:00.000,Pendente,312.12,5770
5701,2022-05-03 00:00:00.000,Cancelado,333.67,930
5702,2022-01-14 00:00:00.000,Pendente,540.88,8857
5703,2022-06-30 00:00:00.000,Processando,746.87,1822
5704,2020-12-06 00:00:00.000,Cancelado,700.09,567
5705,2023-07-22 00:00:00.000,Concluído,997.03,5147
5706,2022-11-11 00:00:00.000,Processando,51.42,8583
5707,2021-05-06 00:00:00.000,Pendente,612.72,8571
5708,2021-11-18 00:00:00.000,Processando,345.55,9805
5709,2020-03-26 00:00:00.000,Processando,294.56,3704
5710,2022-12-27 00:00:00.000,Concluído,255.87,7268
5711,2020-08-08 00:00:00.000,Pendente,630.47,7978
5712,2020-03-29 00:00:00.000,Concluído,867.00,5266
5713,2023-02-20 00:00:00.000,Pendente,134.19,3950
5714,2023-11-20 00:00:00.000,Processando,629.34,7489
5715,2023-03-12 00:00:00.000,Processando,544.71,978
5716,2022-03-16 00:00:00.000,Pendente,14.84,9782
5717,2023-07-24 00:00:00.000,Concluído,634.87,9266
5718,2020-10-11 00:00:00.000,Concluído,671.93,2636
5719,2021-08-12 00:00:00.000,Processando,22.61,4431
5720,2022-05-04 00:00:00.000,Pendente,186.81,8427
5721,2021-03-11 00:00:00.000,Cancelado,344.39,8810
5722,2023-03-30 00:00:00.000,Cancelado,272.22,8247
5723,2021-09-21 00:00:00.000,Pendente,383.23,8134
